claim_id,customer_id,age,gender,vehicle_age,vehicle_type,policy_type,premium_amount,claim_amount,accident_type,accident_severity,incident_state,days_since_policy,number_of_previous_claims,police_report,witness_present,medical_cost,repair_cost,claim_status,fraud_reported
CLM102904,CUST22101,23,Female,1,SUV,Third-Party,15738.01,332751.59,Natural Disaster,Total Loss,Karnataka,95,5,Yes,No,13440.18,198106.76,Approved,1
CLM102905,CUST27024,46,Male,3,SUV,Comprehensive,10368.53,17573.65,Fire,Minor,Tamil Nadu,123,4,No,Yes,341.19,9776.44,Pending,0
CLM102906,CUST23642,33,Female,1,Sedan,Third-Party,10767.42,153572.93,Theft,Severe,West Bengal,128,0,No,No,22311.08,98186.47,Approved,0
CLM102907,CUST28466,56,Female,1,Van,Zero-Depreciation,11032.65,23038.95,Vandalism,Minor,Punjab,533,0,No,Yes,6323.72,10320.72,Under Review,0
CLM102908,CUST28748,36,Male,3,SUV,Comprehensive,12111.6,126508.14,Vandalism,Severe,West Bengal,151,0,Yes,Yes,14936.14,43127.41,Approved,0
CLM102909,CUST21343,24,Female,3,SUV,Zero-Depreciation,14294.56,79267.94,Rollover,Moderate,Telangana,535,3,Yes,Yes,0.0,42363.99,Under Review,0
CLM102910,CUST22747,31,Female,2,Hatchback,Comprehensive,15150.59,53999.01,Theft,Severe,Telangana,1120,0,No,Yes,11776.03,34427.61,Approved,0
CLM102911,CUST23044,32,Female,1,Van,Comprehensive,12451.01,64021.26,Natural Disaster,Moderate,Punjab,1030,2,Yes,No,4534.91,35168.39,Approved,0
CLM102912,CUST25149,20,Male,2,Truck,Comprehensive,16586.22,41039.38,Vandalism,Minor,Rajasthan,317,2,No,Yes,3003.16,20262.19,Approved,0
CLM102913,CUST28263,59,Female,0,Hatchback,Comprehensive,7516.42,27339.26,Rollover,Minor,Rajasthan,71,4,No,Yes,5106.58,8701.7,Approved,0
CLM102914,CUST20318,27,Male,4,Hatchback,Comprehensive,10649.03,251594.61,Natural Disaster,Total Loss,Maharashtra,460,0,No,Yes,11721.41,104328.84,Approved,1
CLM102915,CUST27442,38,Female,8,Sedan,Comprehensive,11195.89,38852.07,Natural Disaster,Minor,Uttar Pradesh,1193,0,Yes,Yes,4434.9,14292.74,Approved,0
CLM102916,CUST27095,27,Female,0,SUV,Comprehensive,20387.79,49640.38,Fire,Moderate,Delhi,82,0,Yes,No,0.0,30377.53,Approved,0
CLM102917,CUST20190,36,Female,6,Sedan,Third-Party,3469.31,227391.32,Theft,Total Loss,Punjab,336,5,Yes,No,22471.69,70156.14,Approved,1
CLM102918,CUST23702,29,Male,4,SUV,Third-Party,19528.18,242438.77,Fire,Total Loss,Telangana,416,0,No,Yes,21237.24,120881.81,Approved,1
CLM102919,CUST27102,51,Male,4,Hatchback,Third-Party,15516.6,165946.51,Rollover,Total Loss,Telangana,1984,1,Yes,Yes,15736.05,54300.93,Rejected,0
CLM102920,CUST24280,30,Male,4,SUV,Zero-Depreciation,14001.48,71413.55,Collision,Moderate,Tamil Nadu,329,2,,No,7953.89,41363.52,Approved,0
CLM102921,CUST26715,36,Male,0,Van,Comprehensive,12501.03,24031.46,Rollover,Minor,West Bengal,504,1,No,,1641.4,7754.67,Under Review,0
CLM102922,CUST23054,19,Female,2,Sedan,Comprehensive,10755.77,37948.5,Fire,Minor,Delhi,1670,0,No,Yes,1685.1,12979.53,Pending,0
CLM102923,CUST27835,61,Male,7,Sedan,Standalone,15108.15,29731.9,Natural Disaster,Minor,Delhi,5,3,Yes,Yes,0.0,12059.31,Approved,0
CLM102924,CUST25920,31,Male,0,Hatchback,Third-Party,16564.82,70494.63,Theft,Moderate,Tamil Nadu,419,1,Yes,Yes,0.0,40912.03,Under Review,0
CLM102925,CUST26244,58,Male,0,Sedan,Third-Party,3929.69,81345.81,Fire,Moderate,Punjab,1363,1,Yes,No,8121.19,33187.47,Approved,0
CLM102926,CUST23184,44,Female,2,Hatchback,Third-Party,10337.82,35228.2,Theft,Severe,Punjab,273,2,Yes,No,13090.01,22022.02,Approved,0
CLM102927,CUST27271,21,Female,2,Sedan,Comprehensive,8656.25,280763.49,Natural Disaster,Total Loss,Gujarat,272,2,Yes,No,8838.76,125022.2,Approved,0
CLM102928,CUST22637,47,Male,1,Hatchback,Third-Party,10644.71,76932.38,Theft,Moderate,Uttar Pradesh,7,0,Yes,Yes,1021.92,31094.13,Approved,0
CLM102929,CUST21741,44,Male,0,SUV,Third-Party,14941.09,165547.27,Vandalism,Severe,West Bengal,133,2,Yes,No,10627.34,95463.74,Under Review,0
CLM102930,CUST23309,46,Female,0,Motorcycle,Comprehensive,13740.65,36288.89,Vandalism,Minor,Uttar Pradesh,778,3,Yes,No,328.68,17959.89,Pending,0
CLM102931,CUST26361,24,Male,4,SUV,Zero-Depreciation,7716.77,35488.15,Collision,Minor,Maharashtra,63,2,,Yes,0.0,11742.94,Approved,0
CLM102932,CUST21574,38,Male,4,Sedan,Zero-Depreciation,18553.33,130552.73,Collision,Total Loss,West Bengal,75,3,Yes,Yes,14037.4,74303.49,Approved,1
CLM102933,CUST25996,26,Male,0,Hatchback,Comprehensive,12578.21,124559.71,Natural Disaster,Severe,Rajasthan,1580,0,Yes,No,,79276.15,Approved,0
CLM102934,CUST26085,18,Male,0,Motorcycle,Third-Party,16133.08,26781.59,Rollover,Minor,Punjab,682,3,Yes,Yes,824.33,14781.71,Rejected,0
CLM102935,CUST21448,43,Female,4,SUV,Comprehensive,18007.06,99563.22,Collision,Severe,Karnataka,75,1,Yes,Yes,17820.23,43990.91,Approved,0
CLM102936,CUST26514,39,Male,6,Sedan,Third-Party,14750.46,29800.59,Fire,Moderate,Telangana,1942,0,No,No,0.0,14825.54,Pending,0
CLM102937,CUST24014,50,Female,1,Van,Third-Party,4352.72,26122.33,Theft,Minor,Telangana,503,3,No,No,10767.5,16230.09,Approved,1
CLM102938,CUST22596,22,Male,3,Hatchback,Comprehensive,13365.35,145761.47,Collision,Severe,Telangana,1509,0,No,Yes,17226.88,49334.61,Rejected,0
CLM102939,CUST22846,27,Female,5,Hatchback,Third-Party,14977.34,101666.25,Natural Disaster,Severe,Maharashtra,403,2,Yes,No,6644.6,29560.37,Approved,0
CLM102940,CUST25897,32,Female,0,SUV,Third-Party,18308.59,56368.37,Rollover,Moderate,Telangana,881,0,Yes,Yes,0.0,16616.99,Approved,0
CLM102941,CUST22832,52,Male,3,Hatchback,Third-Party,3429.5,56382.08,Theft,Moderate,Gujarat,1,5,No,No,4514.82,27452.31,Approved,1
CLM102942,CUST28638,35,Female,8,Sedan,Comprehensive,9997.93,167849.66,Vandalism,Severe,Gujarat,162,2,Yes,Yes,14393.14,96233.95,Approved,0
CLM102943,CUST20173,18,Female,3,SUV,Comprehensive,5873.87,61489.26,Fire,Moderate,Maharashtra,31,0,No,No,6271.98,37442.16,Approved,0
CLM102944,CUST24723,50,Female,2,Truck,Zero-Depreciation,15051.49,151556.37,Collision,Severe,Uttar Pradesh,981,1,Yes,No,20048.2,68050.06,Approved,1
CLM102945,CUST27574,28,Male,1,Sedan,Third-Party,13307.79,108851.86,Vandalism,Severe,Delhi,562,5,No,No,19124.48,54195.92,Under Review,1
CLM102946,CUST22280,44,Male,4,Sedan,Third-Party,12251.36,19700.56,Vandalism,Minor,Gujarat,1855,1,No,No,8799.43,5186.38,Approved,0
CLM102947,CUST28987,32,Male,1,Truck,Zero-Depreciation,8881.94,41066.31,Rollover,Moderate,Punjab,413,0,Yes,No,8848.49,14340.17,Under Review,0
CLM102948,CUST20131,22,Female,4,Motorcycle,Zero-Depreciation,13760.4,19558.36,Theft,Minor,Telangana,665,2,No,No,,6342.43,Approved,0
CLM102949,CUST25144,18,Male,4,Van,Third-Party,5900.4,33485.06,Theft,Minor,Telangana,525,0,No,No,6260.15,21233.4,Under Review,1
CLM102950,CUST26545,44,Male,0,Hatchback,Third-Party,16812.93,19254.55,Collision,Minor,Tamil Nadu,163,0,,Yes,121.79,6968.72,Approved,0
CLM102951,CUST28022,63,Male,2,Hatchback,Comprehensive,11821.17,11914.71,Collision,Moderate,Punjab,244,0,No,No,2380.15,6923.29,Pending,0
CLM102952,CUST20725,27,Male,10,Sedan,Third-Party,14375.73,71104.35,Natural Disaster,Severe,West Bengal,127,1,No,No,14219.32,42770.35,Approved,0
CLM102953,CUST21999,31,Male,2,Sedan,Third-Party,16644.96,107106.8,Vandalism,Severe,Uttar Pradesh,185,0,Yes,No,14271.54,64684.27,Rejected,0
CLM102954,CUST24634,39,Female,5,SUV,Third-Party,14515.48,17293.45,Rollover,Minor,Rajasthan,90,3,Yes,No,0.0,6653.11,Pending,0
CLM102955,CUST26963,24,Female,0,Hatchback,Third-Party,10871.51,63569.65,Theft,Severe,Rajasthan,187,0,No,No,8053.21,40261.97,Under Review,0
CLM102956,CUST24833,33,Female,3,Motorcycle,Zero-Depreciation,12826.9,48004.93,Vandalism,Moderate,Telangana,73,0,No,Yes,1533.68,25546.53,Rejected,1
CLM102957,CUST21650,40,Male,3,Truck,Zero-Depreciation,9467.37,166237.91,Vandalism,Total Loss,Telangana,139,1,No,Yes,14424.94,56532.61,Approved,1
CLM102958,CUST26848,42,Male,20,Sedan,Third-Party,13670.29,103360.28,Natural Disaster,Severe,Punjab,8,0,Yes,No,12130.1,46505.99,Rejected,1
CLM102959,CUST27630,50,Female,1,Hatchback,Comprehensive,13251.76,149495.51,Theft,Severe,Tamil Nadu,154,3,No,No,8150.73,44966.73,Approved,1
CLM102960,CUST21132,47,Female,0,Motorcycle,Comprehensive,11683.13,24234.79,Natural Disaster,Minor,Telangana,397,3,No,Yes,544.05,7033.81,Rejected,0
CLM102961,CUST23907,25,Female,2,Sedan,Standalone,14631.04,150677.51,Natural Disaster,Total Loss,Rajasthan,223,0,No,Yes,20006.82,74540.96,Approved,1
CLM102962,CUST28959,18,Male,0,Truck,Comprehensive,13394.07,74187.53,Vandalism,Total Loss,Telangana,64,0,No,No,13754.79,37239.0,Approved,1
CLM102963,CUST28507,48,Female,6,Sedan,Third-Party,12620.52,141976.03,Natural Disaster,Severe,Karnataka,290,0,No,Yes,23043.75,37279.32,Approved,0
CLM102964,CUST23748,63,Female,1,SUV,Third-Party,11933.67,161201.28,Natural Disaster,Total Loss,Telangana,329,0,Yes,Yes,14585.0,57305.64,Rejected,1
CLM102965,CUST22863,24,Female,8,Sedan,Comprehensive,9913.41,54447.1,Collision,Moderate,Punjab,70,1,Yes,No,9164.93,33661.06,Approved,0
CLM102966,CUST20819,31,Female,0,Sedan,Third-Party,8667.97,28750.59,Natural Disaster,Minor,Karnataka,514,0,Yes,No,5133.6,13136.37,Under Review,0
CLM102967,CUST26650,21,Female,12,Sedan,Third-Party,11366.17,352366.9,Natural Disaster,Total Loss,Telangana,347,5,No,Yes,20556.19,191240.69,Approved,1
CLM102968,CUST27403,29,Female,0,Motorcycle,Third-Party,17434.82,115079.91,Fire,Severe,West Bengal,154,0,Yes,Yes,8927.11,66799.22,Under Review,1
CLM102969,CUST24387,51,Male,6,SUV,Comprehensive,7557.49,23355.38,Theft,Moderate,Punjab,127,0,Yes,Yes,8327.67,12714.27,Approved,0
CLM102970,CUST27954,39,Male,7,SUV,Standalone,9628.41,98998.25,Rollover,Moderate,Rajasthan,384,0,Yes,No,4522.01,27317.73,Approved,0
CLM102971,CUST22113,38,Female,2,Hatchback,Zero-Depreciation,5612.16,59966.91,Natural Disaster,Severe,Telangana,52,2,Yes,Yes,17522.06,29527.75,Approved,0
CLM102972,CUST21115,39,Female,1,Hatchback,Comprehensive,9246.1,13296.46,Vandalism,Minor,Punjab,183,4,Yes,Yes,4448.05,8069.66,Under Review,0
CLM102973,CUST20122,38,Male,3,SUV,Third-Party,16775.08,40268.51,Collision,Moderate,Gujarat,240,2,Yes,Yes,2386.23,17915.81,Under Review,0
CLM102974,CUST22365,47,Female,13,Sedan,Comprehensive,13963.25,34623.27,Fire,Minor,Maharashtra,462,1,Yes,No,6292.24,12522.04,Under Review,0
CLM102975,CUST23147,37,Male,3,Hatchback,Third-Party,8861.99,44033.31,Theft,Minor,Rajasthan,66,3,Yes,No,3175.72,22747.33,Under Review,0
CLM102976,CUST27677,52,Female,8,SUV,Standalone,17428.45,50358.95,Theft,Moderate,Telangana,271,1,No,No,3075.33,28693.41,Approved,0
CLM102977,CUST26940,34,Female,1,SUV,Third-Party,6393.26,66203.2,Vandalism,Severe,Rajasthan,284,0,Yes,Yes,15702.19,41663.91,Under Review,0
CLM102978,CUST24204,23,Female,1,Hatchback,Standalone,8691.95,29530.87,Theft,Minor,Punjab,163,1,Yes,Yes,0.0,10320.32,Pending,0
CLM102979,CUST23896,40,Female,1,Hatchback,Zero-Depreciation,21503.53,130181.75,Collision,Severe,Telangana,126,2,Yes,No,14781.46,35874.51,Approved,1
CLM102980,CUST25507,47,Male,1,Sedan,Third-Party,9766.96,23814.78,Fire,Minor,Tamil Nadu,6,0,Yes,No,5040.75,10277.32,Approved,0
CLM102981,CUST26802,43,Male,20,Sedan,Third-Party,24551.2,109411.81,Vandalism,Total Loss,Punjab,94,1,Yes,No,13326.32,47954.43,Approved,0
CLM102982,CUST21706,45,Female,3,SUV,Comprehensive,12233.58,12047.34,Theft,Minor,Uttar Pradesh,312,2,No,No,5315.68,3085.74,Under Review,1
CLM102983,CUST23123,51,Male,0,Motorcycle,Zero-Depreciation,14582.71,11298.47,Natural Disaster,Minor,Delhi,922,0,Yes,,5817.12,5503.1,Pending,0
CLM102984,CUST24580,45,Male,0,SUV,Comprehensive,10860.14,36051.8,Theft,Minor,West Bengal,1126,2,No,Yes,2507.27,19538.02,Approved,0
CLM102985,CUST28824,36,Male,0,Sedan,Third-Party,7975.83,17981.79,Natural Disaster,Minor,Delhi,1,4,No,Yes,1133.39,9123.71,Approved,1
CLM102986,CUST22880,30,Male,4,SUV,Comprehensive,11417.59,47206.26,Vandalism,Moderate,Punjab,173,2,No,Yes,0.0,14100.04,Approved,0
CLM102987,CUST28325,38,Male,3,SUV,Zero-Depreciation,11205.66,27686.24,Collision,Minor,Telangana,180,4,Yes,Yes,3229.78,17911.35,Approved,0
CLM102988,CUST25920,51,Female,3,Truck,Comprehensive,9664.66,49746.49,Rollover,Moderate,Maharashtra,434,0,Yes,Yes,5875.0,28573.09,Approved,0
CLM102989,CUST28828,37,Female,1,Sedan,Comprehensive,10300.87,34640.09,Natural Disaster,Minor,Tamil Nadu,554,1,Yes,Yes,1626.32,11795.16,Under Review,0
CLM102990,CUST23851,27,Male,4,Hatchback,Zero-Depreciation,12896.13,71853.86,Vandalism,Moderate,West Bengal,370,2,No,Yes,8047.4,36074.0,Approved,0
CLM102991,CUST25114,48,Female,0,Sedan,Third-Party,18328.27,45825.93,Fire,Moderate,Maharashtra,114,0,Yes,Yes,5962.86,29325.46,Approved,0
CLM102992,CUST27847,56,Male,8,Motorcycle,Comprehensive,22421.18,25790.97,Rollover,Minor,Karnataka,523,4,No,No,0.0,7177.38,Approved,0
CLM102993,CUST27039,33,Male,0,Motorcycle,Standalone,19350.07,49831.81,Fire,Severe,Uttar Pradesh,1053,1,Yes,Yes,6339.36,15951.64,Approved,0
CLM102994,CUST23655,39,Female,0,SUV,Third-Party,7770.15,172628.89,Vandalism,Severe,Tamil Nadu,1121,0,No,Yes,15066.58,56996.11,Approved,0
CLM102995,CUST20041,51,Male,1,Truck,Third-Party,8295.0,44100.58,Fire,Minor,Delhi,1358,1,Yes,No,11441.15,27412.02,Rejected,0
CLM102996,CUST27057,38,Female,8,SUV,Comprehensive,12183.27,66997.49,Natural Disaster,Moderate,Delhi,332,3,Yes,No,342.38,33140.44,Under Review,0
CLM102997,CUST22643,26,Female,0,Truck,Comprehensive,11380.66,20185.7,Theft,Minor,Karnataka,1,0,No,No,3353.76,7321.83,Under Review,1
CLM102998,CUST28464,44,Female,0,Sedan,Zero-Depreciation,13384.97,155349.66,Fire,Total Loss,Uttar Pradesh,745,0,Yes,No,16674.39,45877.23,Approved,1
CLM102999,CUST22904,48,Female,1,Sedan,Comprehensive,11343.91,25751.14,Vandalism,Minor,Rajasthan,230,0,Yes,No,2648.21,9696.08,Under Review,0
CLM103000,CUST24884,58,Male,1,Sedan,Comprehensive,10728.47,20811.76,Fire,Minor,Tamil Nadu,321,1,Yes,Yes,6524.38,9540.09,Pending,0
CLM103001,CUST21525,50,Female,1,Sedan,Third-Party,13927.33,140588.84,Natural Disaster,Severe,Rajasthan,51,0,Yes,No,8425.54,84467.69,Approved,0
CLM103002,CUST21178,32,Female,9,Sedan,Comprehensive,6399.89,12469.08,Collision,Minor,Karnataka,548,3,Yes,No,5401.13,5138.47,Approved,0
CLM103003,CUST22747,26,Female,0,SUV,Standalone,6015.29,15550.58,Rollover,Minor,Tamil Nadu,834,1,Yes,No,2159.66,7673.86,Rejected,0
CLM103004,CUST28124,47,Female,2,SUV,Third-Party,6745.52,81164.32,Rollover,Moderate,Uttar Pradesh,460,2,Yes,Yes,6204.07,29162.88,Approved,0
CLM103005,CUST26748,26,Female,0,SUV,Third-Party,16258.02,15177.9,Fire,Minor,Maharashtra,486,1,No,No,6031.53,4299.5,Approved,0
CLM103006,CUST23429,46,Male,0,Motorcycle,Comprehensive,14395.6,85237.24,Rollover,Severe,Telangana,286,0,Yes,Yes,8036.4,36538.82,Under Review,0
CLM103007,CUST21357,25,Male,4,SUV,Comprehensive,14752.06,38289.12,Fire,Minor,Rajasthan,618,5,Yes,Yes,3505.57,17930.1,Pending,0
CLM103008,CUST28626,46,Female,1,Sedan,Standalone,15039.97,28437.85,Natural Disaster,Moderate,Karnataka,443,0,No,No,1714.23,12825.55,Approved,0
CLM103009,CUST20501,43,Male,2,Sedan,Standalone,10426.21,77725.56,Vandalism,Moderate,Punjab,771,0,Yes,Yes,4631.49,35931.45,Under Review,0
CLM103010,CUST20910,36,Male,4,Hatchback,Third-Party,3000.0,69219.17,Fire,Moderate,Delhi,717,1,Yes,Yes,0.0,42588.12,Rejected,0
CLM103011,CUST21876,56,Female,7,SUV,Zero-Depreciation,10474.74,90062.29,Fire,Severe,Maharashtra,85,0,No,No,20642.7,35029.03,Rejected,0
CLM103012,CUST23498,32,Female,7,Motorcycle,Comprehensive,10721.02,55141.83,Vandalism,Moderate,Gujarat,817,3,Yes,No,2116.46,20706.47,Under Review,0
CLM103013,CUST24925,51,Male,9,Motorcycle,Third-Party,8160.46,84372.91,Vandalism,Moderate,Maharashtra,22,1,,Yes,0.0,25819.7,Under Review,0
CLM103014,CUST23884,35,Male,1,SUV,Comprehensive,10469.62,73549.74,Vandalism,Moderate,Gujarat,56,0,Yes,Yes,0.0,37417.31,Pending,0
CLM103015,CUST25215,24,Male,13,SUV,Zero-Depreciation,11752.41,15993.86,Collision,Minor,Telangana,283,1,Yes,No,6134.82,6218.61,Rejected,0
CLM103016,CUST20355,54,Male,2,SUV,Comprehensive,18129.19,83393.56,Fire,Severe,Telangana,132,0,Yes,No,12549.51,28334.53,Rejected,0
CLM103017,CUST27085,31,Male,6,Sedan,Standalone,20574.92,58060.15,Fire,Moderate,West Bengal,191,2,No,No,6021.47,32021.88,Approved,1
CLM103018,CUST26358,18,Female,6,Hatchback,Standalone,13379.22,21309.34,Collision,Minor,Delhi,854,0,,No,4292.53,10039.16,Approved,0
CLM103019,CUST23323,46,Female,3,SUV,Zero-Depreciation,11643.18,296190.54,Natural Disaster,Total Loss,Karnataka,552,0,No,No,14391.94,124606.76,Under Review,1
CLM103020,CUST22116,27,Female,1,Sedan,Standalone,16306.66,19036.69,Vandalism,Moderate,Punjab,305,0,Yes,Yes,371.5,11542.36,Rejected,0
CLM103021,CUST22684,31,Male,2,Motorcycle,Third-Party,9138.99,171422.32,Fire,Severe,Telangana,8,0,No,Yes,14889.7,87142.68,Approved,1
CLM103022,CUST22256,28,Female,0,SUV,Third-Party,20469.75,17103.91,Theft,Minor,Delhi,247,1,Yes,Yes,4116.26,4708.05,Approved,0
CLM103023,CUST21196,39,Female,0,Sedan,Comprehensive,8638.58,27971.23,Rollover,Minor,Rajasthan,5,3,No,No,0.0,8107.34,Rejected,1
CLM103024,CUST22111,40,Female,0,Hatchback,Comprehensive,16458.56,24636.11,Collision,Minor,Uttar Pradesh,226,0,Yes,Yes,1397.57,14377.44,Approved,0
CLM103025,CUST25057,56,Male,3,Hatchback,Comprehensive,5062.09,190961.82,Natural Disaster,Total Loss,Karnataka,66,0,Yes,No,7932.76,89896.49,Approved,0
CLM103026,CUST22084,23,Female,14,Truck,Third-Party,10410.24,36766.75,Rollover,Moderate,Uttar Pradesh,434,0,No,Yes,0.0,12753.87,Approved,0
CLM103027,CUST28349,29,Female,12,Truck,Zero-Depreciation,14245.56,79762.25,Theft,Severe,Gujarat,75,1,Yes,No,17053.86,25656.67,Under Review,0
CLM103028,CUST28320,32,Female,2,Hatchback,Comprehensive,16797.89,94835.54,Collision,Severe,Punjab,147,1,Yes,No,13042.76,55294.14,Approved,0
CLM103029,CUST24334,50,Female,1,Sedan,Comprehensive,11188.98,15857.46,Vandalism,Minor,Delhi,428,5,Yes,No,2218.35,8394.21,Approved,0
CLM103030,CUST25095,51,Female,2,Truck,Comprehensive,15161.86,25828.0,Fire,Minor,Uttar Pradesh,754,1,No,Yes,1471.44,10850.97,Approved,0
CLM103031,CUST24877,24,Male,4,Truck,Comprehensive,11530.1,184916.22,Natural Disaster,Total Loss,Maharashtra,1020,0,No,Yes,16145.3,58855.12,Approved,1
CLM103032,CUST26706,27,Female,7,Truck,Zero-Depreciation,7556.51,48188.95,Fire,Moderate,Maharashtra,412,0,No,No,0.0,18573.09,Approved,1
CLM103033,CUST20962,38,Female,3,Motorcycle,Third-Party,13870.4,95733.51,Natural Disaster,Severe,Delhi,344,0,Yes,No,13174.82,58071.08,Rejected,0
CLM103034,CUST20310,49,Male,0,Motorcycle,Comprehensive,14439.37,67905.34,Rollover,Moderate,Punjab,1349,0,Yes,No,9103.51,29362.82,Approved,0
CLM103035,CUST21337,41,Male,6,Sedan,Zero-Depreciation,14602.73,32644.86,Theft,Moderate,Maharashtra,19,1,Yes,,2955.65,16272.83,Approved,0
CLM103036,CUST23720,29,Male,6,Motorcycle,Comprehensive,13151.4,85293.88,Theft,Moderate,Punjab,335,3,Yes,No,5947.88,36590.2,Approved,1
CLM103037,CUST28904,23,Male,16,Sedan,Third-Party,12798.64,20100.3,Natural Disaster,Minor,Tamil Nadu,1369,1,Yes,No,4569.61,6106.15,Rejected,0
CLM103038,CUST20064,58,Male,4,SUV,Comprehensive,14104.63,44675.09,Vandalism,Moderate,Punjab,961,0,Yes,Yes,7262.42,12728.33,Approved,0
CLM103039,CUST22226,33,Male,3,Sedan,Comprehensive,9293.1,66047.06,Rollover,Moderate,Maharashtra,281,0,Yes,Yes,6363.95,17328.49,Rejected,0
CLM103040,CUST22770,33,Female,5,Sedan,Third-Party,13635.5,23253.55,Collision,Minor,Tamil Nadu,324,1,Yes,No,0.0,10344.21,Approved,0
CLM103041,CUST24007,29,Female,3,Truck,Third-Party,11900.14,34340.44,Fire,Minor,Tamil Nadu,532,1,Yes,No,9287.48,11507.59,Rejected,0
CLM103042,CUST27444,32,Male,1,Hatchback,Zero-Depreciation,6512.66,42463.4,Vandalism,Moderate,Uttar Pradesh,32,1,Yes,No,5802.99,22930.64,Rejected,0
CLM103043,CUST21589,43,Female,4,Sedan,Comprehensive,14361.68,86405.05,Rollover,Severe,Punjab,315,1,No,Yes,10427.24,26111.13,Under Review,0
CLM103044,CUST20416,39,Male,2,SUV,Third-Party,11864.42,24234.6,Collision,Minor,Tamil Nadu,303,0,No,No,5272.68,11845.04,Approved,0
CLM103045,CUST26563,41,Male,4,Sedan,Standalone,17597.9,55043.57,Theft,Minor,Tamil Nadu,135,0,Yes,No,1617.62,21115.54,Approved,0
CLM103046,CUST21051,29,Male,4,Hatchback,Comprehensive,22051.11,49432.16,Natural Disaster,Moderate,Karnataka,29,1,Yes,Yes,0.0,23035.06,Approved,0
CLM103047,CUST20273,44,Male,13,Sedan,Standalone,11528.55,59587.09,Natural Disaster,Moderate,Punjab,384,2,No,No,3606.68,20678.96,Approved,0
CLM103048,CUST20030,50,Male,0,Hatchback,Third-Party,10584.45,18457.54,Natural Disaster,Minor,Telangana,123,0,Yes,Yes,2804.05,10955.92,Approved,0
CLM103049,CUST27559,37,Male,0,Hatchback,Zero-Depreciation,22272.56,26484.45,Fire,Minor,Delhi,1247,1,No,Yes,2794.1,15991.65,Rejected,0
CLM103050,CUST26175,31,Male,0,Sedan,Comprehensive,12614.19,29186.0,Natural Disaster,Minor,Uttar Pradesh,669,2,Yes,No,8220.76,10131.33,Pending,0
CLM103051,CUST24483,57,Male,1,Sedan,Zero-Depreciation,13596.79,35163.27,Fire,Minor,West Bengal,68,0,No,No,0.0,19917.62,Under Review,1
CLM103052,CUST21922,37,Female,9,Hatchback,Third-Party,16038.54,38260.08,Natural Disaster,Minor,Telangana,240,1,No,Yes,1458.66,17749.98,Rejected,0
CLM103053,CUST23778,43,Male,2,SUV,Comprehensive,10205.66,22091.98,Theft,Minor,Tamil Nadu,7,2,Yes,No,12135.3,6653.81,Approved,0
CLM103054,CUST23206,38,Male,2,Hatchback,Zero-Depreciation,18628.66,146238.2,Rollover,Severe,Telangana,668,0,Yes,Yes,9605.08,55310.83,Pending,0
CLM103055,CUST24665,26,Female,0,Motorcycle,Third-Party,13165.16,27846.15,Rollover,Minor,Telangana,174,5,Yes,Yes,3499.24,9716.81,Approved,0
CLM103056,CUST27124,28,Female,2,Sedan,Third-Party,15220.59,70152.9,Theft,Moderate,Maharashtra,51,4,Yes,No,157.18,37279.67,Pending,1
CLM103057,CUST26686,54,Male,4,Van,Third-Party,11911.1,23616.57,Rollover,Minor,Rajasthan,8,4,No,No,11625.74,12796.84,Under Review,1
CLM103058,CUST26155,30,Male,2,Sedan,Third-Party,10771.81,89296.43,Collision,Moderate,Delhi,159,1,No,No,0.0,52021.97,Approved,0
CLM103059,CUST20917,51,Male,2,Sedan,Zero-Depreciation,6104.2,21144.46,Vandalism,Minor,West Bengal,112,0,No,Yes,5364.93,9322.08,Approved,0
CLM103060,CUST27019,24,Female,3,Truck,Comprehensive,10011.06,171488.61,Natural Disaster,Severe,Maharashtra,356,0,Yes,No,18273.87,104314.81,Approved,0
CLM103061,CUST22194,44,Male,1,SUV,Third-Party,9240.25,115819.01,Collision,Severe,Tamil Nadu,138,0,Yes,Yes,9707.91,47765.33,Rejected,0
CLM103062,CUST20874,30,Male,1,Hatchback,Standalone,14412.48,17365.88,Rollover,Minor,Delhi,366,1,Yes,No,8082.42,5949.43,Approved,0
CLM103063,CUST22069,43,Female,0,SUV,Comprehensive,20314.73,174088.08,Natural Disaster,Severe,West Bengal,542,0,Yes,No,14112.91,59892.35,Pending,0
CLM103064,CUST25725,39,Male,1,Hatchback,Comprehensive,10706.76,22041.17,Theft,Moderate,Maharashtra,161,2,Yes,Yes,3077.13,12365.57,Rejected,0
CLM103065,CUST27474,36,Female,3,Motorcycle,Comprehensive,14011.47,37913.01,Fire,Moderate,Tamil Nadu,700,0,No,Yes,9528.51,12515.65,Rejected,0
CLM103066,CUST22823,55,Female,1,Truck,Third-Party,10071.2,108655.07,Vandalism,Total Loss,Rajasthan,638,2,No,Yes,16842.41,44673.8,Pending,1
